0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1953125.0,1953125.0,1953125.0,1953125.0,1953125.0,0.0,0.0,0.0
0.0,0.0,0.0,3906250.0,3906250.0,3906250.0,3906250.0,3906250.0,0.0,0.0,0.0
0.0,0.0,0.0,3906250.0,3906250.0,3906250.0,3906250.0,3906250.0,0.0,0.0,0.0
0.0,0.0,0.0,3906250.0,3906250.0,3906250.0,3906250.0,3906250.0,0.0,0.0,0.0
0.0,0.0,0.0,3906250.0,3906250.0,3906250.0,3906250.0,3906250.0,0.0,0.0,0.0
0.0,0.0,0.0,3906250.0,3906250.0,3906250.0,3906250.0,3906250.0,0.0,0.0,0.0
0.0,0.0,0.0,3906250.0,3906250.0,3906250.0,3906250.0,3906250.0,0.0,0.0,0.0
0.0,0.0,0.0,3906250.0,3906250.0,3906250.0,3906250.0,3906250.0,0.0,0.0,0.0
0.0,0.0,0.0,3906250.0,3906250.0,3906250.0,3906250.0,3906250.0,0.0,0.0,0.0
0.0,0.0,0.0,3906250.0,3906250.0,3906250.0,3906250.0,3906250.0,0.0,0.0,0.0
0.0,0.0,0.0,1953125.0,1953125.0,1953125.0,1953125.0,1953125.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1953125.0,1953125.0,1953125.0,1953125.0,1953125.0,0.0,0.0,0.0
