298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15,298.15
301.7927258574233,301.7927258574233,301.82212507218094,301.8811663136672,301.97024243981093,302.08969378373854,302.2394658505941,302.4185974308182,302.62454040753954,302.8524028858153,303.0943793156627,303.3398453031796,303.57664391684693,303.793571040326,303.982845485706,304.14074542364386,304.2667008114579,304.3619128025585,304.42819225798706,304.46720860826537,304.48008376300146,304.46720860826537,304.42819225798706,304.3619128025585,304.2667008114579,304.14074542364386,303.982845485706,303.793571040326,303.57664391684693,303.3398453031796,303.0943793156627,302.8524028858153,302.62454040753954,302.4185974308182,302.2394658505941,302.08969378373854,301.97024243981093,301.8811663136672,301.82212507218094,301.7927258574233,301.7927258574233
305.39302376444175,305.39302376444175,305.4517059443463,305.56961565634157,305.747668855285,305.9867658425856,306.28712530790693,306.64725904897375,307.06255201875985,307.523578787415,308.0146572480072,308.5137011486599,308.99478955910445,309.43391807465724,309.8151062431522,310.13148596936486,310.3827997687675,310.5721947793146,310.7037758084515,310.7811438202496,310.80666156681445,310.7811438202496,310.7037758084515,310.5721947793146,310.3827997687675,310.13148596936486,309.8151062431522,309.43391807465724,308.99478955910445,308.5137011486599,308.0146572480072,307.523578787415,307.06255201875985,306.64725904897375,306.28712530790693,305.9867658425856,305.747668855285,305.56961565634157,305.4517059443463,305.39302376444175,305.39302376444175
308.93703370388437,308.93703370388437,309.02473081037823,309.201085649437,309.4677860296049,309.8267201205211,310.27903687729736,310.8236285510851,311.4548850429088,312.1597606846363,312.9147698682761,313.6846892251998,314.42611618219297,315.0983024874064,315.67634806239016,316.1518288210526,316.5268504407619,316.80807597639995,317.00284502231017,317.11716498846107,317.15484098107476,317.11716498846107,317.00284502231017,316.80807597639995,316.5268504407619,316.1518288210526,315.67634806239016,315.0983024874064,314.42611618219297,313.6846892251998,312.9147698682761,312.1597606846363,311.4548850429088,310.8236285510851,310.27903687729736,309.8267201205211,309.4677860296049,309.201085649437,309.02473081037823,308.93703370388437,308.93703370388437
312.41116245525797,312.41116245525797,312.52738499731043,312.76135708133603,313.11587861083206,313.5944306801431,314.20006675491385,314.9334969220468,315.78998720926364,316.7547776169481,317.79737701243414,318.8670964112741,319.8960533028327,320.81824888459056,321.5994217161294,322.2333820696795,322.7284222352025,323.09721354593154,323.351626141791,323.5006392991832,323.54970487715366,323.5006392991832,323.351626141791,323.09721354593154,322.7284222352025,322.2333820696795,321.5994217161294,320.81824888459056,319.8960533028327,318.8670964112741,317.79737701243414,316.7547776169481,315.78998720926364,314.9334969220468,314.20006675491385,313.5944306801431,313.11587861083206,312.76135708133603,312.52738499731043,312.41116245525797,312.41116245525797
315.80220101124394,315.80220101124394,315.94614346626463,316.2362872103643,316.676928277905,317.2738573629949,318.03326566283016,318.959669939247,320.0521416672763,321.2978396896028,322.66208327732414,324.076719100447,325.4370689939457,326.63266990010095,327.6221854877923,328.4103428511368,329.01809610795385,329.4674578189485,329.7761833873675,329.9566447531171,330.0160178892729,329.9566447531171,329.7761833873675,329.4674578189485,329.01809610795385,328.4103428511368,327.6221854877923,326.63266990010095,325.4370689939457,324.076719100447,322.66208327732414,321.2978396896028,320.0521416672763,318.959669939247,318.03326566283016,317.2738573629949,316.676928277905,316.2362872103643,315.94614346626463,315.80220101124394,315.80220101124394
319.0975002533174,319.0975002533174,319.2679367194606,319.611946528239,320.1356775311142,320.84794214628863,321.7594110196826,322.88083350567365,324.2192310744025,325.7700222208372,327.5017340586101,329.33059748865907,331.09529378682106,332.5927624765613,333.78927345669535,334.7195646354024,335.42698860782315,335.9463341383137,336.30199022092324,336.5096209370545,336.5779061222224,336.5096209370545,336.30199022092324,335.9463341383137,335.42698860782315,334.7195646354024,333.78927345669535,332.5927624765613,331.09529378682106,329.33059748865907,327.5017340586101,325.7700222208372,324.2192310744025,322.88083350567365,321.7594110196826,320.84794214628863,320.1356775311142,319.611946528239,319.2679367194606,319.0975002533174,319.0975002533174
322.28521152478515,322.28521152478515,322.48040286162444,322.8748872839282,323.47689859450077,324.2988053071677,325.3569196788173,326.6706856523839,328.26013714897744,330.13874271438345,332.29445836850186,334.64393150681474,336.9460109058676,338.7695854216673,340.1530034492195,341.19936568651013,341.9854847233047,342.56015673800675,342.9533725572861,343.18300042896664,343.25854764258185,343.18300042896664,342.9533725572861,342.56015673800675,341.9854847233047,341.19936568651013,340.1530034492195,338.7695854216673,336.9460109058676,334.64393150681474,332.29445836850186,330.13874271438345,328.26013714897744,326.6706856523839,325.3569196788173,324.2988053071677,323.47689859450077,322.8748872839282,322.48040286162444,322.28521152478515,322.28521152478515
325.3545853312244,325.3545853312244,325.5722232116145,326.0125546136565,326.6859146682507,327.6083763517021,328.8024487865325,330.2979416483857,332.1325308528633,334.34990553744086,336.9867650518188,340.01540507771426,343.13500111355484,345.26354522198665,346.7705072559946,347.88578457154495,348.720886929415,349.33280749429537,349.75291436308737,349.99890384924703,350.07994986184906,349.99890384924703,349.75291436308737,349.33280749429537,348.720886929415,347.88578457154495,346.7705072559946,345.26354522198665,343.13500111355484,340.01540507771426,336.9867650518188,334.34990553744086,332.1325308528633,330.2979416483857,328.8024487865325,327.6083763517021,326.6859146682507,326.0125546136565,325.5722232116145,325.3545853312244,325.3545853312244
328.2963053303832,328.2963053303832,328.533517587551,329.01381904849626,329.749374828006,330.7595501474717,332.07254733605834,333.7282471977834,335.7832421164477,338.31987321887016,341.4604382946269,345.3664633292688,350.0020836079634,352.2033412159399,353.6897370958268,354.80482688263754,355.65414622118846,356.2845000471022,356.7210414045836,356.9780315395792,357.0629198000696,356.9780315395792,356.7210414045836,356.2845000471022,355.65414622118846,354.80482688263754,353.6897370958268,352.2033412159399,350.0020836079634,345.3664633292688,341.4604382946269,338.31987321887016,335.7832421164477,333.7282471977834,332.07254733605834,330.7595501474717,329.749374828006,329.01381904849626,328.533517587551,328.2963053303832,328.2963053303832
331.1028193417281,331.1028193417281,331.3562517348695,331.8695643795478,332.6561953788515,333.7377973864457,335.1465107849922,336.9291573886594,339.1555939121797,341.9379157916404,345.4847834149439,350.2988100528716,353.63523529944655,355.3982777508387,356.7830484747728,357.87015784819437,358.7135263862145,359.34547030787115,359.78555172450285,360.04545375453137,360.13143038411334,360.04545375453137,359.78555172450285,359.34547030787115,358.7135263862145,357.87015784819437,356.7830484747728,355.3982777508387,353.63523529944655,350.2988100528716,345.4847834149439,341.9379157916404,339.1555939121797,336.9291573886594,335.1465107849922,333.7377973864457,332.6561953788515,331.8695643795478,331.3562517348695,331.1028193417281,331.1028193417281
333.7686195306245,333.7686195306245,334.03459153955487,334.5732216924968,335.3984678999698,336.53286480242394,338.00988104601277,339.8780427333618,342.2083458452519,345.1081387014721,348.7466129117672,353.38485696353587,355.89177478737025,357.3888797380972,358.65822582539715,359.6936781439882,360.5130901249834,361.1339120487765,361.56903869167917,361.82695082336954,361.91241074932225,361.82695082336954,361.56903869167917,361.1339120487765,360.5130901249834,359.6936781439882,358.65822582539715,357.3888797380972,355.89177478737025,353.38485696353587,348.7466129117672,345.1081387014721,342.2083458452519,339.8780427333618,338.00988104601277,336.53286480242394,335.3984678999698,334.5732216924968,334.03459153955487,333.7686195306245,333.7686195306245
