Type,Value,Type,Value,Type,Value
Data Source,acase01 : TMD : TCCT_SAT_ACASE01,Data Source,acase01 : TMD : TCCT_SAT_ACASE01,Data Source,acase01 : TMD : TCCT_SAT_ACASE01
Element,TL_detector,Element,TL_mirror,Element,TL_mirror2
,,,,,
,,,,,
Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature
0.0,-46.86838924933089,0.0,16.057632367900236,0.0,11.049722793546483
545.3057861328125,-46.537187491426565,545.3057861328125,16.083656053834797,545.3057861328125,12.525201073906047
1090.611572265625,-46.29406393404446,1090.611572265625,16.09591788890243,1090.611572265625,13.013115691958529
1635.9173583984375,-46.25058399007567,1635.9173583984375,16.098281058269666,1635.9173583984375,12.881582718343143
2181.22314453125,-46.334862127898326,2181.22314453125,16.093964294331002,2181.22314453125,12.548315887095669
2726.5289306640625,-46.52167941558113,2726.5289306640625,16.08493690507066,2726.5289306640625,11.232199403918228
3271.834716796875,-46.731930894226664,3271.834716796875,16.072707564453076,3271.834716796875,10.073677279754744
3817.1405029296875,-46.94624792383231,3817.1405029296875,16.057847590578557,3817.1405029296875,9.056808547163222
4362.4462890625,-47.1368052826228,4362.4462890625,16.04346361780538,4362.4462890625,9.66105262013749
4907.7520751953125,-47.153061103156816,4907.7520751953125,16.04258123692637,4907.7520751953125,9.774225877563552
5453.0576171875,-46.86604350209618,5453.0576171875,16.061089160017755,5453.0576171875,11.052485570591752
