Type,Value,Type,Value,Type,Value,Type,Value
Data Source,acase01 : TMD : TCCT_SAT_ACASE01,Data Source,acase01 : TMD : TCCT_SAT_ACASE01,Data Source,acase01 : TMD : TCCT_SAT_ACASE01,Data Source,acase01 : TMD : TCCT_SAT_ACASE01
Element,ADCS,Element,CAJA_ELECTRONICA,Element,COM1,Element,TL_electronics
,,,,,,,
,,,,,,,
Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature
0.0,64.59157002366821,0.0,61.077763516850354,0.0,53.98082037970838,0.0,62.9504721038118
545.3057861328125,64.59145934575079,545.3057861328125,61.07519524064373,545.3057861328125,53.98493157904459,545.3057861328125,62.94731646846439
1090.611572265625,64.59111406859685,1090.611572265625,61.090232308409306,1090.611572265625,53.98724697492032,1090.611572265625,62.945537671399485
1635.9173583984375,64.5906935943833,1635.9173583984375,61.12042303285867,1635.9173583984375,53.989412106734655,1635.9173583984375,62.94511948822647
2181.22314453125,64.59045241292229,2181.22314453125,61.151929828575376,2181.22314453125,53.99116274660641,2181.22314453125,62.94702516375031
2726.5289306640625,64.59056408727737,2726.5289306640625,61.16319126654626,2726.5289306640625,53.988657648798295,2726.5289306640625,62.95009071104005
3271.834716796875,64.59094825303883,3271.834716796875,61.16127606595566,3271.834716796875,53.984136969099914,3271.834716796875,62.95361141856962
3817.1405029296875,64.59148984624336,3817.1405029296875,61.143556967704846,3817.1405029296875,53.97904563796799,3817.1405029296875,62.95620807464017
4362.4462890625,64.59201453014312,4362.4462890625,61.114073501235104,4362.4462890625,53.97578368409041,4362.4462890625,62.95657719890738
4907.7520751953125,64.59238012086712,4907.7520751953125,61.09344083618775,4907.7520751953125,53.977354665029175,4907.7520751953125,62.95465754296739
5453.0576171875,64.59253015341653,5453.0576171875,61.07881872185004,5453.0576171875,53.981717791288666,5453.0576171875,62.95154203349914
